country_iso3,country_name,date,country_no2_index_daily_average,country_no2_index_14dma_average,country_no2_index_28dma_average
TWN,Taiwan,2019-01-01,7.928334668225149e-5,8.000769355179147e-5,8.05341606228307e-5
TWN,Taiwan,2019-02-01,6.428225108714597e-5,6.666713917308442e-5,7.05114539674657e-5
TWN,Taiwan,2019-03-01,5.355587622447984e-5,5.8027954049491744e-5,6.020610166993657e-5
TWN,Taiwan,2019-04-01,4.322750278063039e-5,4.4963023264898515e-5,4.688315371731737e-5
TWN,Taiwan,2019-05-01,4.408104096563142e-5,4.068066010664068e-5,4.159740545206304e-5
TWN,Taiwan,2019-06-01,4.229446254064267e-5,4.3422253112668986e-5,4.3494131833471325e-5
TWN,Taiwan,2019-07-01,3.6560844318340024e-5,3.755609549383938e-5,3.824552758276622e-5
TWN,Taiwan,2019-08-01,4.107225082546894e-5,3.999041431843652e-5,3.9507115355572655e-5
TWN,Taiwan,2019-09-01,4.241860952297516e-5,4.236969865697572e-5,4.268797921070638e-5
TWN,Taiwan,2019-10-01,4.5377555937081e-5,4.5469128836344663e-05,4.420172197302541e-5
TWN,Taiwan,2019-11-01,5.704949854948663e-5,5.3110100178829694e-5,4.992033999015408e-5
TWN,Taiwan,2019-12-01,7.288611720478747e-5,7.09334898689712e-5,6.72927666350942e-5
TWN,Taiwan,2020-01-01,7.282486266736635e-5,7.545573461491363e-5,7.577841521894713e-5
TWN,Taiwan,2020-02-01,6.551096460008698e-5,6.518333636614313e-5,6.642126153850072e-5
TWN,Taiwan,2020-03-01,5.271849252447403e-5,5.5320718181595945e-5,5.835710334551507e-5
TWN,Taiwan,2020-04-01,4.8358994678882094e-5,4.6953874054904425e-5,4.845259396596174e-5
TWN,Taiwan,2020-05-01,3.918425319281988e-5,4.343999042189461e-5,4.4883448861518474e-5
TWN,Taiwan,2020-06-01,3.178696440337474e-5,3.2995149976264926e-5,3.537603659568142e-5
TWN,Taiwan,2020-07-01,3.063414027659395e-5,2.9329919860745466e-5,2.955731256164456e-5
TWN,Taiwan,2020-08-01,3.8257284031857885e-5,3.789044986875031e-5,3.574072199221688e-5
TWN,Taiwan,2020-09-01,4.4245376817371774e-5,4.280842565527807e-5,4.135281140267157e-5
TWN,Taiwan,2020-10-01,4.355792276692322e-5,4.280385025113936e-5,4.366819531146997e-5
TWN,Taiwan,2020-11-01,5.7008096671100046e-5,5.361843522443906e-5,4.940197414184719e-5
TWN,Taiwan,2020-12-01,6.947802079085893e-5,6.826829252457029e-5,6.510682735306015e-5
