country_iso3,country_name,date,country_no2_index_daily,country_no2_index_14dma,country_no2_index_28dma
THA,Thailand,2021-02-09,2.611892839761093e-5,4.2303259508025615e-5,4.4972454899544034e-5
THA,Thailand,2021-02-10,4.1461914945214164e-5,4.230774687765166e-5,4.446344691938712e-5
THA,Thailand,2021-02-11,4.037082030459284e-5,4.211021828069437e-5,4.396421822794692e-5
THA,Thailand,2021-02-12,4.045437284887151e-5,4.2202015756364306e-5,4.324215237513886e-5
THA,Thailand,2021-02-13,4.064770382004474e-5,4.203858068661179e-5,4.313517783431111e-5
THA,Thailand,2021-02-14,3.1825206075680345e-5,4.1432972006372525e-5,4.32224490503569e-5
THA,Thailand,2021-02-15,3.5643971269917234e-5,4.02804918738596e-5,4.3084846818213936e-5
THA,Thailand,2021-02-16,3.612714194874501e-5,3.9459296993768936e-5,4.263916548945383e-5
THA,Thailand,2021-02-17,5.0402274033474084e-5,4.0160156249920705e-5,4.2249280057075615e-5
THA,Thailand,2021-02-18,3.462471813120147e-5,3.977655836405835e-5,4.1237042692693536e-5
THA,Thailand,2021-02-19,3.393712201095201e-5,3.903553983499893e-5,4.064200230893564e-5
THA,Thailand,2021-02-20,3.740846471746886e-5,3.84344225461017e-5,4.0293991463737426e-5
THA,Thailand,2021-02-21,4.48659113306937e-5,3.789576545066107e-5,4.085419706673264e-5
THA,Thailand,2021-02-22,4.2762501729402126e-5,3.833221796884779e-5,4.1133529508568036e-5
THA,Thailand,2021-02-23,3.6594471503984486e-5,3.908047104787447e-5,4.069186527795004e-5
THA,Thailand,2021-02-24,3.14699787863353e-5,3.836676132224027e-5,4.033725409994596e-5
THA,Thailand,2021-02-25,3.7477054484188666e-5,3.8160063763639965e-5,4.013514102216717e-5
THA,Thailand,2021-02-26,4.239454461506244e-5,3.8298647461225033e-5,4.0250331608794666e-5
THA,Thailand,2021-02-27,4.191637021023224e-5,3.838926648909557e-5,4.021392358785368e-5
THA,Thailand,2021-02-28,3.897564575697644e-5,3.890001218061672e-5,4.016649209349462e-5
THA,Thailand,2021-03-01,2.8997642843813863e-5,3.842527443589505e-5,3.9352883154877326e-5
THA,Thailand,2021-03-02,3.392093016230469e-5,3.826768787972074e-5,3.886349243674484e-5
THA,Thailand,2021-03-03,3.1637631158456156e-5,3.692735624579089e-5,3.85437562478558e-5
THA,Thailand,2021-03-04,3.325208365111185e-5,3.6829310925784484e-5,3.830293464492142e-5
THA,Thailand,2021-03-05,3.114008072161762e-5,3.6629522262260603e-5,3.7832531048629766e-5
THA,Thailand,2021-03-06,3.463702939667322e-5,3.6431562596489487e-5,3.743299257129559e-5
THA,Thailand,2021-03-07,3.298401292774303e-5,3.55828555677073e-5,3.673931050918418e-5
THA,Thailand,2021-03-08,3.667630751710879e-5,3.514812740968634e-5,3.6740172689267065e-5
THA,Thailand,2021-03-09,4.4628486220905274e-5,3.5721985603752115e-5,3.740122832581329e-5
THA,Thailand,2021-03-10,4.83627406285573e-5,3.692861144962511e-5,3.764768638593269e-5
THA,Thailand,2021-03-11,4.733504862809588e-5,3.763275388847563e-5,3.7896408826057796e-5
THA,Thailand,2021-03-12,4.163898793181017e-5,3.757878555395761e-5,3.793871650759132e-5
THA,Thailand,2021-03-13,4.256677162199453e-5,3.762524279765491e-5,3.8007254643375244e-5
THA,Thailand,2021-03-14,3.8112794820746766e-5,3.756361058792422e-5,3.823181138427047e-5
THA,Thailand,2021-03-15,3.591237916027447e-5,3.8057520324814266e-5,3.824139738035466e-5
THA,Thailand,2021-03-16,3.0280927842365705e-5,3.779752015910434e-5,3.803260401941254e-5
THA,Thailand,2021-03-17,3.166889979533909e-5,3.779975363316741e-5,3.736355493947915e-5
THA,Thailand,2021-03-18,3.7386263537035155e-5,3.8095052196447645e-5,3.7462181561116064e-5
THA,Thailand,2021-03-19,3.5966431481732425e-5,3.843979153645584e-5,3.753465689935822e-5
THA,Thailand,2021-03-20,3.372366700455186e-5,3.8374551365590035e-05,3.740305698103976e-5
THA,Thailand,2021-03-21,2.8400168430653735e-5,3.804713390151222e-5,3.681499473460976e-5
THA,Thailand,2021-03-22,1.9359757220426002e-5,3.681023745174917e-5,3.597918243071776e-5
THA,Thailand,2021-03-23,3.5361201380697114e-5,3.614828853459144e-5,3.5935137069171775e-5
THA,Thailand,2021-03-24,4.4040810891243304e-5,3.583957926764044e-5,3.6384095358632777e-05
THA,Thailand,2021-03-25,5.0973830163357275e-5,3.609949223444483e-5,3.686612306146023e-5
THA,Thailand,2021-03-26,3.968921066778044e-5,3.5960222429871276e-5,3.6769503991914446e-5
THA,Thailand,2021-03-27,3.7628941376796305e-5,3.5607520269499974e-5,3.6616381533577447e-5
THA,Thailand,2021-03-28,3.203335690442759e-5,3.517327470404861e-5,3.6368442645986415e-5
THA,Thailand,2021-03-29,3.111931100650445e-5,3.483091269306503e-5,3.644421650893965e-5
THA,Thailand,2021-03-30,4.008099846337973e-5,3.553091773742318e-5,3.6664218948263755e-5
THA,Thailand,2021-03-31,3.9484572822462325e-5,3.608918009650341e-5,3.694446686483541e-5
THA,Thailand,2021-04-01,3.7819566364629184e-5,3.612013029847441e-5,3.710759124746103e-5
THA,Thailand,2021-04-02,2.827105288032912e-5,3.5570460398374176e-5,3.700512596741501e-5
THA,Thailand,2021-04-03,3.66730423796069e-5,3.5781130068020965e-5,3.7077840716805496e-5
THA,Thailand,2021-04-04,4.4546861317940056e-5,3.6934465274255697e-5,3.749079958788396e-5
THA,Thailand,2021-04-05,9.374565108208214e-6,3.622123726624014e-5,3.6515737358994655e-5
THA,Thailand,2021-04-06,4.3568851812960154e-5,3.680749801140179e-5,3.647789327299662e-5
THA,Thailand,2021-04-07,2.4482991001475773e-5,3.5410510876418394e-5,3.562504507202942e-5
THA,Thailand,2021-04-08,3.5489574392318274e-5,3.4304492607058466e-5,3.520199242075165e-5
THA,Thailand,2021-04-09,3.417817904586571e-5,3.391084749120741e-5,3.4935534960539344e-5
THA,Thailand,2021-04-10,3.627087395517172e-5,3.3813842675377085e-5,3.471068147243853e-5
THA,Thailand,2021-04-11,3.1467541088821605e-5,3.3773427259976656e-5,3.447335098201263e-5
THA,Thailand,2021-04-12,2.9163986326940978e-5,3.363376121143641e-5,3.423233695225072e-5
THA,Thailand,2021-04-13,,3.313781988436385e-5,3.437868543780202e-5
THA,Thailand,2021-04-14,2.17061554159111e-5,3.177024931462914e-5,3.4009694905230613e-5
THA,Thailand,2021-04-15,3.076882890077089e-5,3.122788489433235e-5,3.376460473351712e-5
THA,Thailand,2021-04-16,2.7341832291648125e-5,3.115640638751073e-5,3.344517513388437e-5
THA,Thailand,2021-04-17,4.9169692259462525e-5,3.2117687147499624e-5,3.4017250143325503e-5
THA,Thailand,2021-04-18,2.4080755751070472e-5,3.05433713346635e-5,3.3857271895933534e-5
THA,Thailand,2021-04-19,2.3397680658575025e-5,3.1622072530845563e-5,3.400682461586498e-5
THA,Thailand,2021-04-20,2.9496413537388666e-5,3.053957727887853e-5,3.3789610251298e-5
THA,Thailand,2021-04-21,3.130169600521319e-5,3.106409304839679e-5,3.331779118144503e-5
THA,Thailand,2021-04-22,4.1120486930520684e-5,3.1497240166720055e-5,3.2952852543191824e-5
THA,Thailand,2021-04-23,4.914520925120775e-5,3.26485501825156e-5,3.330307471294839e-5
