country_iso3,country_name,date,country_no2_index,n_cities_total,n_cities_with_value,average_data_coverage
MYS,Malaysia,2022-05-09,2.291274194454214e-5,15,15,0.11408314436885866
MYS,Malaysia,2022-05-10,2.2510961060882047e-5,15,15,0.3589811035525321
MYS,Malaysia,2022-05-11,2.2475467798367897e-5,15,15,0.2119092970521542
MYS,Malaysia,2022-05-12,2.246131194576963e-5,15,15,0.2669297052154195
MYS,Malaysia,2022-05-13,2.2611685458052017e-5,15,15,0.29952532123960696
MYS,Malaysia,2022-05-14,2.3089049968717127e-5,15,15,0.535079365079365
MYS,Malaysia,2022-05-15,2.3323802865383202e-5,15,15,0.34620861678004533
MYS,Malaysia,2022-05-16,2.356653933258016e-5,15,15,0.18391534391534392
MYS,Malaysia,2022-05-17,2.395702642289622e-5,15,15,0.5596704459561602
MYS,Malaysia,2022-05-18,2.45051444196992e-5,15,15,0.3890355253212396
MYS,Malaysia,2022-05-19,2.4572213762247674e-5,15,15,0.5053378684807256
MYS,Malaysia,2022-05-20,2.486480822020356e-5,15,15,0.6146560846560847
MYS,Malaysia,2022-05-21,2.4901085115623755e-5,15,15,0.5939213907785337
MYS,Malaysia,2022-05-22,2.5162986046636788e-5,15,15,0.38012698412698415
MYS,Malaysia,2022-05-23,2.5277708468677386e-5,15,15,0.25336961451247164
MYS,Malaysia,2022-05-24,2.5642709236375246e-5,15,15,0.42905064247921393
MYS,Malaysia,2022-05-25,2.5445477081350924e-5,15,15,0.23335449735449734
MYS,Malaysia,2022-05-26,2.5112349710786133e-5,15,15,0.41645502645502647
MYS,Malaysia,2022-05-27,2.4953289066526168e-5,15,15,0.15678760393046107
MYS,Malaysia,2022-05-28,2.4812919079911026e-5,15,15,0.44273771730914585
MYS,Malaysia,2022-05-29,2.448934613590515e-5,15,15,0.3802630385487528
MYS,Malaysia,2022-05-30,2.4599980638128012e-5,15,15,0.46082690854119424
MYS,Malaysia,2022-05-31,2.4967854068097562e-5,15,15,0.595620559334845
MYS,Malaysia,2022-06-01,2.5434436956820594e-5,15,15,0.2568843537414966
MYS,Malaysia,2022-06-02,2.5562793696258216e-5,15,15,0.3758896447467876
MYS,Malaysia,2022-06-03,2.580823320145628e-5,15,15,0.5441239606953893
MYS,Malaysia,2022-06-04,2.6457398875079035e-5,15,15,0.45695691609977324
MYS,Malaysia,2022-06-05,2.6354704708519196e-5,15,15,0.3091337868480726
MYS,Malaysia,2022-06-06,2.6306772931525043e-5,15,15,0.4481148904006047
MYS,Malaysia,2022-06-07,2.6164096720881286e-5,15,15,0.47338775510204084
MYS,Malaysia,2022-06-08,2.5926954665854696e-5,15,15,0.525634164777022
MYS,Malaysia,2022-06-09,2.6001207666252972e-5,15,15,0.35756160241874524
MYS,Malaysia,2022-06-10,2.6076244693068083e-5,15,15,0.32296296296296295
MYS,Malaysia,2022-06-11,2.5747181821299847e-5,15,15,0.25255631141345425
MYS,Malaysia,2022-06-12,2.5348999873551815e-5,15,15,0.20144520030234317
MYS,Malaysia,2022-06-13,2.5079937009835453e-5,15,15,0.4746424792139078
MYS,Malaysia,2022-06-14,2.4651114853666787e-5,15,15,0.5268284202569917
MYS,Malaysia,2022-06-15,2.4286213344803027e-5,15,15,0.39428420256991686
MYS,Malaysia,2022-06-16,2.42924725311075e-5,15,15,0.4254074074074074
MYS,Malaysia,2022-06-17,2.4071894318388232e-5,15,15,0.25915343915343914
MYS,Malaysia,2022-06-18,2.4545838514979795e-5,15,15,0.22654119425547997
MYS,Malaysia,2022-06-19,2.4648871764611527e-5,15,15,0.5680136054421769
MYS,Malaysia,2022-06-20,2.4546798027600228e-5,15,15,0.2742857142857143
MYS,Malaysia,2022-06-21,2.427456772674595e-5,15,15,0.36848526077097504
MYS,Malaysia,2022-06-22,2.4343103520844095e-5,15,15,0.43545124716553285
MYS,Malaysia,2022-06-23,2.4908508565826587e-5,15,15,0.28574603174603175
MYS,Malaysia,2022-06-24,2.495014658708865e-5,15,15,0.24303099017384733
MYS,Malaysia,2022-06-25,2.492095547415287e-5,15,15,0.3129372637944067
MYS,Malaysia,2022-06-26,2.483912781249438e-5,15,15,0.501644746787604
MYS,Malaysia,2022-06-27,2.4784152194740306e-5,15,15,0.601504157218443
MYS,Malaysia,2022-06-28,2.4550728115263795e-5,15,15,0.32016931216931216
MYS,Malaysia,2022-06-29,2.4219621859938343e-5,15,15,0.3809992441421013
MYS,Malaysia,2022-06-30,2.4195875509460538e-5,15,15,0.3073151927437642
MYS,Malaysia,2022-07-01,2.412961299099328e-5,15,15,0.48165079365079366
MYS,Malaysia,2022-07-02,2.3665095295533307e-5,15,15,0.7111791383219954
MYS,Malaysia,2022-07-03,2.3647582814296074e-5,15,15,0.5072562358276644
MYS,Malaysia,2022-07-04,2.3846171358879694e-5,15,15,0.314010582010582
MYS,Malaysia,2022-07-05,2.407812568910746e-5,15,15,0.09398941798941798
MYS,Malaysia,2022-07-06,2.42523256914676e-5,15,15,0.3101451247165533
MYS,Malaysia,2022-07-07,2.431922874365921e-5,15,15,0.6575207860922146
MYS,Malaysia,2022-07-08,2.395699727256674e-5,15,15,0.3958881330309902
MYS,Malaysia,2022-07-09,2.3886082701170556e-5,15,15,0.38389720332577476
MYS,Malaysia,2022-07-10,2.400986849861866e-5,15,15,0.15085714285714288
MYS,Malaysia,2022-07-11,2.3958066488472812e-5,15,15,0.18208616780045353
MYS,Malaysia,2022-07-12,2.4039828766856877e-5,15,15,0.13252910052910052
MYS,Malaysia,2022-07-13,2.4158746775386197e-5,15,15,0.19613756613756614
MYS,Malaysia,2022-07-14,2.419162023840462e-5,15,15,0.16714134542705972
MYS,Malaysia,2022-07-15,2.418214524881206e-5,15,15,0.3623688586545729
MYS,Malaysia,2022-07-16,2.3640970561238224e-5,15,15,0.4204671201814059
MYS,Malaysia,2022-07-17,2.357086553192162e-5,15,15,0.41675585789871505
MYS,Malaysia,2022-07-18,2.4072527881209244e-5,15,15,0.4123673469387755
MYS,Malaysia,2022-07-19,2.4271865210801064e-5,15,15,0.19282539682539682
MYS,Malaysia,2022-07-20,2.4299532914992614e-5,15,15,0.3569040060468632
MYS,Malaysia,2022-07-21,2.4134370887561267e-5,15,15,0.32952683295540436
MYS,Malaysia,2022-07-22,2.4210578156295354e-5,15,15,0.3203915343915344
MYS,Malaysia,2022-07-23,2.3986531625861094e-5,15,15,0.5330461073318216
MYS,Malaysia,2022-07-24,2.3854493705039177e-5,15,15,0.3375343915343915
MYS,Malaysia,2022-07-25,2.387713097715892e-5,15,15,0.20953136810279668
MYS,Malaysia,2022-07-26,2.3987407876754143e-5,15,15,0.36208919123204836
MYS,Malaysia,2022-07-27,2.4107578032951217e-5,15,15,0.23924565381708238
MYS,Malaysia,2022-07-28,2.4237603156988786e-5,15,15,0.42169614512471654
MYS,Malaysia,2022-07-29,2.4153456518022848e-5,15,15,0.38721239606953894
MYS,Malaysia,2022-07-30,2.384912679155166e-5,15,15,0.41020256991685566
MYS,Malaysia,2022-07-31,2.4065484716887963e-5,15,15,0.12478155706727136
MYS,Malaysia,2022-08-01,2.4203985694755678e-5,15,15,0.25664399092970525
MYS,Malaysia,2022-08-02,2.4065591734896364e-5,15,15,0.17713378684807254
MYS,Malaysia,2022-08-03,2.4025411342866535e-5,15,15,0.11413756613756613
MYS,Malaysia,2022-08-04,2.3996861466620626e-5,15,15,0.07293121693121692
MYS,Malaysia,2022-08-05,2.406341605316909e-5,15,15,0.11108087679516251
MYS,Malaysia,2022-08-06,2.407697474032733e-5,15,15,0.19564474678760393
MYS,Malaysia,2022-08-07,2.4202584430387677e-5,15,15,0.29537263794406654
MYS,Malaysia,2022-08-08,2.4415147481384465e-5,15,15,0.44317309145880573
MYS,Malaysia,2022-08-09,2.466003137749725e-5,15,15,0.42981708238851096
MYS,Malaysia,2022-08-10,2.4728257130423688e-5,15,15,0.45537868480725624
MYS,Malaysia,2022-08-11,2.4722812560713632e-5,15,15,0.5772426303854875
MYS,Malaysia,2022-08-12,2.4930743701595414e-5,15,15,0.3367936507936508
MYS,Malaysia,2022-08-13,2.512408815039691e-5,15,15,0.4925215419501134
MYS,Malaysia,2022-08-14,2.5229289929149877e-5,15,15,0.35520030234315947
MYS,Malaysia,2022-08-15,2.4668005620355772e-5,15,15,0.4891156462585034
MYS,Malaysia,2022-08-16,2.4511005623837584e-5,15,15,0.28247316704459563
MYS,Malaysia,2022-08-17,2.445385233295184e-5,15,15,0.4472607709750567
MYS,Malaysia,2022-08-18,2.4338223577488693e-5,15,15,0.39046560846560846
MYS,Malaysia,2022-08-19,2.4254208542081805e-5,15,15,0.48158578987150413
MYS,Malaysia,2022-08-20,2.443345238867145e-5,15,15,0.1882252456538171
MYS,Malaysia,2022-08-21,2.487834236964025e-5,15,15,0.20916402116402116
MYS,Malaysia,2022-08-22,2.493085244876638e-5,15,15,0.4400513983371126
MYS,Malaysia,2022-08-23,2.4940209646466838e-5,15,15,0.14474074074074075
MYS,Malaysia,2022-08-24,2.4902799099263922e-5,15,15,0.45993197278911563
MYS,Malaysia,2022-08-25,2.471412230269455e-5,15,15,0.1516538170823885
MYS,Malaysia,2022-08-26,2.482931299306361e-5,15,15,0.06799999999999999
MYS,Malaysia,2022-08-27,2.5174900347787668e-5,15,15,0.293968253968254
MYS,Malaysia,2022-08-28,2.5056363587188086e-5,15,15,0.17887679516250946
MYS,Malaysia,2022-08-29,2.490646349761778e-5,15,15,0.32274225245653815
MYS,Malaysia,2022-08-30,2.466497145896751e-5,15,15,0.2744172335600907
MYS,Malaysia,2022-08-31,2.4365964469300744e-5,15,15,0.2794754346182918
MYS,Malaysia,2022-09-01,2.4228168250679938e-5,15,15,0.42599697656840513
MYS,Malaysia,2022-09-02,2.3957152095135905e-5,15,15,0.2992063492063492
MYS,Malaysia,2022-09-03,2.3665215709012147e-5,15,15,0.30752532123960696
MYS,Malaysia,2022-09-04,2.3619988207348568e-5,15,15,0.2288193499622071
MYS,Malaysia,2022-09-05,2.353640040722593e-5,15,15,9.523809523809521e-4
MYS,Malaysia,2022-09-06,2.4166853789399225e-5,15,15,0.22250188964474676
MYS,Malaysia,2022-09-07,2.4400513059733794e-5,15,15,0.1601058201058201
MYS,Malaysia,2022-09-08,2.4357813985519674e-5,15,15,0.06304761904761905
MYS,Malaysia,2022-09-09,2.4097685879452937e-5,15,15,0.3134784580498866
MYS,Malaysia,2022-09-10,2.390391518219768e-5,15,15,0.2993303099017385
MYS,Malaysia,2022-09-11,2.3779848746290786e-5,15,15,0.06565079365079365
MYS,Malaysia,2022-09-12,2.4040274792464137e-5,15,15,0.4288798185941043
MYS,Malaysia,2022-09-13,2.3744695970740896e-5,15,15,0.3228284202569917
MYS,Malaysia,2022-09-14,2.3843814690475917e-5,15,15,0.30278155706727133
MYS,Malaysia,2022-09-15,2.3756587323059542e-5,15,15,0.34308692365835225
MYS,Malaysia,2022-09-16,2.364000519380664e-5,15,15,0.22179289493575208
MYS,Malaysia,2022-09-17,2.3523915133141316e-5,15,15,0.184140589569161
MYS,Malaysia,2022-09-18,2.3462339035471098e-5,15,15,0.12240513983371125
MYS,Malaysia,2022-09-19,2.3245583172110085e-5,15,15,0.5176916099773242
MYS,Malaysia,2022-09-20,2.3239947786511785e-5,15,15,0.33413907785336355
MYS,Malaysia,2022-09-21,2.3213358658151284e-5,15,15,0.29483597883597884
MYS,Malaysia,2022-09-22,2.3450442305790275e-5,15,15,0.3508148148148148
MYS,Malaysia,2022-09-23,2.2915404662188832e-5,15,15,0.24866817838246408
MYS,Malaysia,2022-09-24,2.2665596930914882e-5,15,15,0.5453393801965231
MYS,Malaysia,2022-09-25,2.25220723061734e-5,15,15,0.37463945578231295
MYS,Malaysia,2022-09-26,2.2451091286310334e-5,15,15,0.34294331065759637
MYS,Malaysia,2022-09-27,2.2586627882060947e-5,15,15,0.18673015873015872
MYS,Malaysia,2022-09-28,2.273495117626361e-5,15,15,0.09611942554799698
MYS,Malaysia,2022-09-29,2.2445285243004512e-5,15,15,0.30441874527588814
MYS,Malaysia,2022-09-30,2.2720183289136834e-5,15,15,0.2533106575963719
MYS,Malaysia,2022-10-01,2.3065023318521803e-5,15,15,0.3024504913076342
MYS,Malaysia,2022-10-02,2.31202398209078e-5,15,15,0.2443779289493575
MYS,Malaysia,2022-10-03,2.3085898247653877e-5,15,15,0.11985185185185186
MYS,Malaysia,2022-10-04,2.2276284980275365e-5,15,15,0.2518503401360544
MYS,Malaysia,2022-10-05,2.2128636852001756e-5,15,15,0.2121995464852608
MYS,Malaysia,2022-10-06,2.210334625046112e-5,15,15,0.16533786848072562
MYS,Malaysia,2022-10-07,2.2306264591114392e-5,15,15,0.0782358276643991
MYS,Malaysia,2022-10-08,2.2284705191840522e-5,15,15,0.06867724867724868
MYS,Malaysia,2022-10-09,2.2179241227639025e-5,15,15,0.06664550264550266
MYS,Malaysia,2022-10-10,2.1987141481234844e-5,15,15,0.18958125472411186
MYS,Malaysia,2022-10-11,2.2686705272019103e-5,15,15,0.27360393046107334
MYS,Malaysia,2022-10-12,2.276245371896526e-5,15,15,0.20763416477702193
MYS,Malaysia,2022-10-13,2.2618057916176774e-5,15,15,0.13307936507936508
MYS,Malaysia,2022-10-14,2.2729153414826235e-5,15,15,0.14613756613756615
MYS,Malaysia,2022-10-15,2.2889019174535302e-5,15,15,0.3115313681027967
MYS,Malaysia,2022-10-16,2.2935701162682145e-5,15,15,0.10849130763416477
MYS,Malaysia,2022-10-17,2.3336806503487036e-5,15,15,0.20177626606198035
MYS,Malaysia,2022-10-18,2.3899838132697725e-5,15,15,0.15801209372637945
MYS,Malaysia,2022-10-19,2.4187314016084972e-5,15,15,0.2096795162509448
MYS,Malaysia,2022-10-20,2.4100867365275567e-5,15,15,0.3882146636432351
MYS,Malaysia,2022-10-21,2.4671945903680352e-5,15,15,0.22766288737717308
MYS,Malaysia,2022-10-22,2.4896661397909033e-5,15,15,0.1343869992441421
MYS,Malaysia,2022-10-23,2.516652020839446e-5,15,15,0.051894179894179895
MYS,Malaysia,2022-10-24,2.520789933906339e-5,15,15,0.027005291005291004
MYS,Malaysia,2022-10-25,2.520619119935325e-5,15,15,0.04452910052910053
MYS,Malaysia,2022-10-26,2.5368203070436892e-5,15,15,0.10180196523053667
MYS,Malaysia,2022-10-27,2.5593943047378232e-5,15,15,0.1455177626606198
MYS,Malaysia,2022-10-28,2.5895768109506963e-5,15,15,0.07112773998488284
MYS,Malaysia,2022-10-29,2.5780600011655375e-5,15,15,0.1625472411186697
MYS,Malaysia,2022-10-30,2.5837298176580286e-5,15,15,0.2310959939531368
MYS,Malaysia,2022-10-31,2.6132842121599765e-5,15,15,0.1028994708994709
MYS,Malaysia,2022-11-01,2.6131008269879442e-5,15,15,0.2614678760393046
MYS,Malaysia,2022-11-02,2.6430653689406288e-5,15,15,0.15915343915343916
MYS,Malaysia,2022-11-03,2.6432967083619898e-5,15,15,0.18262585034013606
MYS,Malaysia,2022-11-04,2.6413164141514277e-5,15,15,0.12569765684051398
MYS,Malaysia,2022-11-05,2.6372336600608955e-5,15,15,0.04133333333333333
MYS,Malaysia,2022-11-06,2.6426213959610057e-5,15,15,0.1794981103552532
MYS,Malaysia,2022-11-07,2.6402484751033902e-5,15,15,0.5062358276643991
MYS,Malaysia,2022-11-08,2.6029078289340195e-5,15,15,0.21475736961451247
MYS,Malaysia,2022-11-09,2.5932022494015438e-5,15,15,0.14603779289493574
MYS,Malaysia,2022-11-10,2.6112090706757013e-5,15,15,0.0913227513227513
MYS,Malaysia,2022-11-11,2.6014916277993575e-5,15,15,0.1113061224489796
MYS,Malaysia,2022-11-12,2.6046357398246846e-5,15,15,0.07643083900226758
MYS,Malaysia,2022-11-13,2.6253362507839387e-5,15,15,0.17962207105064248
MYS,Malaysia,2022-11-14,2.612135296662065e-5,15,15,0.054708994708994714
MYS,Malaysia,2022-11-15,2.527159044238388e-5,15,15,0.15073015873015871
MYS,Malaysia,2022-11-16,2.5167097780407687e-5,15,15,0.3464867724867725
MYS,Malaysia,2022-11-17,2.5213762927798313e-5,15,15,0.24705366591080877
MYS,Malaysia,2022-11-18,2.55094534078365e-5,15,15,0.0566984126984127
MYS,Malaysia,2022-11-19,2.533887577264104e-5,15,15,0.07088737717309145
MYS,Malaysia,2022-11-20,2.480549712345276e-5,15,15,0.2526545729402872
MYS,Malaysia,2022-11-21,2.4575333885005267e-5,15,15,0.4131443688586546
MYS,Malaysia,2022-11-22,2.4440174241886693e-5,15,15,0.28479365079365077
MYS,Malaysia,2022-11-23,2.4318914059860313e-5,15,15,0.1758578987150416
MYS,Malaysia,2022-11-24,2.43643578174346e-5,15,15,0.3285185185185185
MYS,Malaysia,2022-11-25,2.4175389855328716e-5,15,15,0.13574603174603175
MYS,Malaysia,2022-11-26,2.4489678556068206e-5,15,15,0.44368556311413454
MYS,Malaysia,2022-11-27,2.449437820698596e-5,15,15,0.1982857142857143
MYS,Malaysia,2022-11-28,2.417561673337633e-5,15,15,0.4852108843537415
MYS,Malaysia,2022-11-29,2.370546894227622e-5,15,15,0.2936175359032502
MYS,Malaysia,2022-11-30,2.3114588852810648e-5,15,15,0.2862645502645503
MYS,Malaysia,2022-12-01,2.3020453175340752e-5,15,15,0.1636326530612245
MYS,Malaysia,2022-12-02,2.2767206571104624e-5,15,15,0.12217233560090703
MYS,Malaysia,2022-12-03,2.2816009358356497e-5,15,15,0.1516130007558579
MYS,Malaysia,2022-12-04,2.267950593464578e-5,15,15,0.23043386243386246
MYS,Malaysia,2022-12-05,2.254882805453321e-5,15,15,0.0424973544973545
MYS,Malaysia,2022-12-06,2.2356982897164227e-5,15,15,0.2673212396069539
MYS,Malaysia,2022-12-07,2.2388202390543774e-5,15,15,0.29696598639455785
MYS,Malaysia,2022-12-08,2.236627945234638e-5,15,15,0.15714436885865457
MYS,Malaysia,2022-12-09,2.2278573040340557e-5,15,15,0.04692063492063492
MYS,Malaysia,2022-12-10,2.2551915285671963e-5,15,15,0.06992592592592593
MYS,Malaysia,2022-12-11,2.250172004562278e-5,15,15,0.0733121693121693
MYS,Malaysia,2022-12-12,2.222870467294313e-5,15,15,0.05085714285714285
MYS,Malaysia,2022-12-13,2.2243393849500577e-5,15,15,0.0408888888888889
MYS,Malaysia,2022-12-14,2.2123862233476276e-5,15,15,0.05210884353741497
MYS,Malaysia,2022-12-15,2.2035348726978065e-5,15,15,0.20051700680272108
MYS,Malaysia,2022-12-16,2.1591235708248378e-5,15,15,0.4241814058956916
MYS,Malaysia,2022-12-17,2.1413137123998178e-5,15,15,0.1392910052910053
MYS,Malaysia,2022-12-18,2.178766308453013e-5,15,15,0.09470899470899471
MYS,Malaysia,2022-12-19,2.1962641797634248e-5,15,15,0.032973544973544974
MYS,Malaysia,2022-12-20,2.219107289904605e-5,15,15,0.08863492063492064
MYS,Malaysia,2022-12-21,2.2470030412773503e-5,15,15,0.15557671957671956
MYS,Malaysia,2022-12-22,2.242459718863792e-5,15,15,0.09834920634920634
MYS,Malaysia,2022-12-23,2.2342306641898512e-5,15,15,0.18902191987906275
MYS,Malaysia,2022-12-24,2.1812328234009932e-5,15,15,0.41556462585034015
MYS,Malaysia,2022-12-25,2.1350145708671512e-5,15,15,0.16377324263038548
MYS,Malaysia,2022-12-26,2.1004417058633225e-5,15,15,0.04781103552532124
MYS,Malaysia,2022-12-27,2.1203973781527266e-5,15,15,0.060637944066515494
MYS,Malaysia,2022-12-28,2.130286701103295e-5,15,15,0.26725018896447467
MYS,Malaysia,2022-12-29,2.1194968886811385e-5,15,15,0.28313832199546485
MYS,Malaysia,2022-12-30,2.1425535475735925e-5,15,15,0.40103250188964473
MYS,Malaysia,2022-12-31,2.1136679667344313e-5,15,15,0.20277248677248677
MYS,Malaysia,2023-01-01,2.129136472850585e-5,15,15,0.5467981859410431
MYS,Malaysia,2023-01-02,2.1268760271894174e-5,15,15,0.25207256235827663
MYS,Malaysia,2023-01-03,2.1329582748422616e-5,15,15,0.2442569916855631
MYS,Malaysia,2023-01-04,2.0903994602416512e-5,15,15,0.22575812547241117
MYS,Malaysia,2023-01-05,2.09533097381048e-5,15,15,0.19251095993953138
MYS,Malaysia,2023-01-06,2.153377910697818e-5,15,15,0.1438049886621315
MYS,Malaysia,2023-01-07,2.1203087899428845e-5,15,15,0.007597883597883598
MYS,Malaysia,2023-01-08,2.1279798329802348e-5,15,15,0.14706727135298564
MYS,Malaysia,2023-01-09,2.177020848409193e-5,15,15,0.3622267573696145
MYS,Malaysia,2023-01-10,2.222595016510967e-5,15,15,0.25401209372637945
MYS,Malaysia,2023-01-11,2.2460674831445897e-5,15,15,0.06029780801209372
MYS,Malaysia,2023-01-12,2.3233009684785945e-5,15,15,0.2555117157974301
MYS,Malaysia,2023-01-13,2.3761778876305237e-5,15,15,0.29621315192743763
MYS,Malaysia,2023-01-14,2.436413543496567e-5,15,15,0.36529554043839757
MYS,Malaysia,2023-01-15,2.4135652845482184e-5,15,15,0.3937248677248677
MYS,Malaysia,2023-01-16,2.4030142040585655e-5,15,15,0.5204897959183673
MYS,Malaysia,2023-01-17,2.3937926834715765e-5,15,15,0.6733030990173847
MYS,Malaysia,2023-01-18,2.3759661074191964e-5,15,15,0.10152380952380952
MYS,Malaysia,2023-01-19,2.3785593058426312e-5,15,15,0.21017233560090703
MYS,Malaysia,2023-01-20,2.3799171397055654e-5,15,15,0.11996674225245656
MYS,Malaysia,2023-01-21,2.4115312414943364e-5,15,15,0.07682539682539682
MYS,Malaysia,2023-01-22,2.4564042453741684e-5,15,15,0.07746031746031747
MYS,Malaysia,2023-01-23,2.4666382564440126e-5,15,15,0.07653363567649282
MYS,Malaysia,2023-01-24,2.47449489967785e-5,15,15,0.039999999999999994
MYS,Malaysia,2023-01-25,2.4663815262207807e-5,15,15,0.013313681027966743
MYS,Malaysia,2023-01-26,2.4598777947868922e-5,15,15,0.017142857142857144
MYS,Malaysia,2023-01-27,2.443998095980814e-5,15,15,0.06683749055177628
MYS,Malaysia,2023-01-28,2.473698933963536e-5,15,15,0.10334391534391535
MYS,Malaysia,2023-01-29,2.4697330371661588e-5,15,15,0.1121360544217687
MYS,Malaysia,2023-01-30,2.4987330026520177e-5,15,15,0.014068027210884355
MYS,Malaysia,2023-01-31,2.5144196175671423e-5,15,15,0.024659108087679515
MYS,Malaysia,2023-02-01,2.610223244981255e-5,15,15,0.0909795918367347
MYS,Malaysia,2023-02-02,2.6128635192179312e-5,15,15,0.2047377173091459
MYS,Malaysia,2023-02-03,2.5657385477492115e-5,15,15,0.004952380952380952
MYS,Malaysia,2023-02-04,2.554154234273416e-5,15,15,0.2807195767195767
MYS,Malaysia,2023-02-05,2.562307707441161e-5,15,15,0.27634920634920634
MYS,Malaysia,2023-02-06,2.5319057145855447e-5,15,15,0.08260317460317461
MYS,Malaysia,2023-02-07,2.5671543203814166e-5,15,15,0.4010854119425548
MYS,Malaysia,2023-02-08,2.4613653325798937e-5,15,15,0.2838987150415722
MYS,Malaysia,2023-02-09,2.3813787781795327e-5,15,15,0.4031262282690854
MYS,Malaysia,2023-02-10,2.3503819374371292e-5,15,15,0.3805215419501134
MYS,Malaysia,2023-02-11,2.334143873617864e-5,15,15,0.35830385487528343
MYS,Malaysia,2023-02-12,2.3882163643106325e-5,15,15,0.3101632653061224
MYS,Malaysia,2023-02-13,2.3973295737999525e-5,15,15,0.2790173847316704
MYS,Malaysia,2023-02-14,2.393169220923664e-5,15,15,0.3558231292517007
MYS,Malaysia,2023-02-15,2.3903176254937143e-5,15,15,0.1958095238095238
MYS,Malaysia,2023-02-16,2.373996608424037e-5,15,15,0.5587226001511716
MYS,Malaysia,2023-02-17,2.3322320106507014e-5,15,15,0.20935449735449735
MYS,Malaysia,2023-02-18,2.2926382536072064e-5,15,15,0.3232622826908541
MYS,Malaysia,2023-02-19,2.2753949765494767e-5,15,15,0.32257596371882086
MYS,Malaysia,2023-02-20,2.3174640897772748e-5,15,15,0.2983159486016629
MYS,Malaysia,2023-02-21,2.314781159610833e-5,15,15,0.3672879818594104
MYS,Malaysia,2023-02-22,2.322833461508703e-5,15,15,0.35006802721088437
MYS,Malaysia,2023-02-23,2.3223637248332025e-5,15,15,0.2592244897959184
MYS,Malaysia,2023-02-24,2.3175156749626406e-5,15,15,0.27304913076341647
MYS,Malaysia,2023-02-25,2.3141863292802683e-5,15,15,0.23710355253212395
MYS,Malaysia,2023-02-26,2.2857931651465222e-5,15,15,0.31597278911564625
MYS,Malaysia,2023-02-27,2.236048526565395e-5,15,15,0.08790627362055933
MYS,Malaysia,2023-02-28,2.2389179161361516e-5,15,15,0.1107936507936508
MYS,Malaysia,2023-03-01,2.1988739965483876e-5,15,15,0.0642962962962963
MYS,Malaysia,2023-03-02,2.191258303089524e-5,15,15,0.07989871504157217
MYS,Malaysia,2023-03-03,2.2034603073540358e-5,15,15,0.039165532879818596
MYS,Malaysia,2023-03-04,2.187783405551009e-5,15,15,0.15821919879062735
MYS,Malaysia,2023-03-05,2.135215224706722e-5,15,15,0.3369357520786092
MYS,Malaysia,2023-03-06,2.0968488556894996e-5,15,15,0.3874391534391534
MYS,Malaysia,2023-03-07,2.0450462442201512e-5,15,15,0.3825774754346183
MYS,Malaysia,2023-03-08,2.0793517145013074e-5,15,15,0.46975510204081633
MYS,Malaysia,2023-03-09,2.026435655573146e-5,15,15,0.4701209372637944
MYS,Malaysia,2023-03-10,1.9973118426188208e-5,15,15,0.370442932728647
MYS,Malaysia,2023-03-11,1.9722681149320827e-5,15,15,0.43460619803476946
MYS,Malaysia,2023-03-12,1.9339924752085433e-5,15,15,0.3697173091458806
MYS,Malaysia,2023-03-13,1.9014615180106764e-5,15,15,0.506899470899471
MYS,Malaysia,2023-03-14,1.9110114863488504e-5,15,15,0.582572940287226
MYS,Malaysia,2023-03-15,1.9320393145447286e-5,15,15,0.5365714285714286
MYS,Malaysia,2023-03-16,1.9236853187459186e-5,15,15,0.5302207105064248
MYS,Malaysia,2023-03-17,1.9347613361399434e-5,15,15,0.44348904006046863
MYS,Malaysia,2023-03-18,1.9364667039050724e-5,15,15,0.36878004535147396
MYS,Malaysia,2023-03-19,1.9508843892317622e-5,15,15,0.5268510959939531
MYS,Malaysia,2023-03-20,1.9588779749626598e-5,15,15,0.35426757369614514
MYS,Malaysia,2023-03-21,2.0020817206363067e-5,15,15,0.19746031746031747
MYS,Malaysia,2023-03-22,2.0108870160132257e-5,15,15,0.40604686318972033
MYS,Malaysia,2023-03-23,2.0466291506003696e-5,15,15,0.48565079365079367
MYS,Malaysia,2023-03-24,2.134226826165163e-5,15,15,0.4349433106575964
MYS,Malaysia,2023-03-25,2.1450929430822713e-5,15,15,0.3106167800453515
MYS,Malaysia,2023-03-26,2.2259486467074317e-5,15,15,0.5347815570672714
MYS,Malaysia,2023-03-27,2.263819789645939e-5,15,15,0.259750566893424
MYS,Malaysia,2023-03-28,2.2362929522544185e-5,15,15,0.43293726379440667
MYS,Malaysia,2023-03-29,2.2675998590219035e-5,15,15,0.4145668934240363
MYS,Malaysia,2023-03-30,2.2864938209480998e-5,15,15,0.5509962207105065
MYS,Malaysia,2023-03-31,2.27739607070927e-5,15,15,0.44631897203325777
MYS,Malaysia,2023-04-01,2.299519112249995e-5,15,15,0.4416084656084656
MYS,Malaysia,2023-04-02,2.3886094944866617e-5,15,15,0.16994708994708996
MYS,Malaysia,2023-04-03,2.4045691108111058e-5,15,15,0.23208616780045352
MYS,Malaysia,2023-04-04,2.408277989487126e-5,15,15,0.5776719576719577
MYS,Malaysia,2023-04-05,2.4068801676588463e-5,15,15,0.16292214663643234
MYS,Malaysia,2023-04-06,2.4408903636474903e-5,15,15,0.544495842781557
MYS,Malaysia,2023-04-07,2.4576088098854275e-5,15,15,0.2617581254724112
