country_iso3,country_name,date,country_no2_index_daily_average,country_no2_index_14dma_average,country_no2_index_28dma_average
SGP,Singapore,2020-09-01,6.054010515246609e-5,5.767357802652953e-5,5.215023784117902e-5
SGP,Singapore,2020-10-01,8.260171344929815e-5,7.47046512742723e-5,7.511440422464253e-5
SGP,Singapore,2020-11-01,7.435585030572209e-5,7.944214238448116e-5,7.727761290054578e-5
SGP,Singapore,2020-12-01,5.5964515129233596e-5,6.409800623332626e-5,6.661438609720432e-5
SGP,Singapore,2021-01-01,5.1359592261780276e-5,5.029787785051797e-5,5.016030431866025e-5
SGP,Singapore,2021-02-01,6.47884554023271e-5,5.148818680686952e-5,4.99702530066234e-5
SGP,Singapore,2021-03-01,6.359614992213336e-5,6.666402159563653e-5,6.529821096334063e-5
SGP,Singapore,2021-04-01,1.0261776082290313e-4,9.191881737972454e-5,8.311546017769178e-5
SGP,Singapore,2021-05-01,8.11634932128379e-5,8.857024101819972e-5,9.60794395998496e-5
SGP,Singapore,2021-06-01,6.874154571588857e-5,7.030840010326518e-5,7.227129344336302e-5
SGP,Singapore,2021-07-01,5.247071719236501e-5,6.216491147232817e-5,6.618172263981826e-5
SGP,Singapore,2021-08-01,5.9217842631034994e-5,5.5920024575913604e-5,5.283624989663979e-5
SGP,Singapore,2021-09-01,6.325009487700609e-5,6.246615632621369e-5,6.214585260098667e-5
SGP,Singapore,2021-10-01,7.504710310431687e-5,7.043484665705834e-5,6.775303192303088e-5
SGP,Singapore,2021-11-01,9.666509200948693e-5,9.736392394064873e-5,8.950624091093703e-5
SGP,Singapore,2021-12-01,5.515238176063544e-5,6.486523443607768e-5,7.421335085495425e-5
SGP,Singapore,2022-01-01,5.0494358834392865e-5,4.926477166590511e-5,5.309066766030116e-5
SGP,Singapore,2022-02-01,5.791943095768017e-5,5.87135643853016e-5,5.392542484411294e-5
SGP,Singapore,2022-03-01,7.08107089736331e-5,6.49154011068238e-5,6.154747427537429e-5
SGP,Singapore,2022-04-01,1.003916009618586e-4,9.952871284794437e-5,9.825846082555832e-5
SGP,Singapore,2022-05-01,8.514524296551067e-5,7.992789307227432e-5,7.621823243585666e-5
SGP,Singapore,2022-06-01,8.616576278961534e-5,9.3397008071288e-5,9.142787146121233e-5
SGP,Singapore,2022-07-01,5.9301457683885833e-5,6.606253498216968e-5,7.477704208709628e-5
SGP,Singapore,2022-08-01,6.623751148686756e-5,5.9241533595093414e-5,5.79175716292188e-5
SGP,Singapore,2022-09-01,7.209998716425907e-5,7.525086107005015e-5,7.383745622129309e-5
SGP,Singapore,2022-10-01,7.484896404233934e-5,7.34046263202948e-5,7.20829122955105e-5
SGP,Singapore,2022-11-01,7.09321197768923e-5,6.986119734644793e-5,7.158236577150948e-5
SGP,Singapore,2022-12-01,5.8407489847991344e-5,6.436073886282609e-5,6.558938842852095e-5
SGP,Singapore,2023-01-01,6.944090671516283e-5,6.427633952349654e-5,6.406612312645693e-5
SGP,Singapore,2023-02-01,5.9534453341420437e-05,6.261173700560295e-5,6.545886546305384e-5
SGP,Singapore,2023-03-01,5.939990566868347e-5,4.677465312695495e-5,5.098260747682041e-5
SGP,Singapore,2023-04-01,1.0495231582051132e-4,1.0188122612521582e-4,8.828625641552121e-5
SGP,Singapore,2023-05-01,8.827161228083046e-5,8.708289403272763e-5,9.197329504882608e-5
SGP,Singapore,2023-06-01,8.082733630342023e-5,8.335930324448616e-5,8.755822131483163e-5
SGP,Singapore,2023-07-01,6.32713583730718e-5,7.189448989189737e-5,7.838103360049772e-5
SGP,Singapore,2023-08-01,5.490076353932392e-5,5.3721987642054094e-5,5.2742124670544454e-5
SGP,Singapore,2023-09-01,6.565111777015107e-5,5.9501764802385815e-5,5.757802940264707e-5
SGP,Singapore,2023-10-01,8.383450955624537e-5,7.834777735225292e-5,7.413758879507603e-5
SGP,Singapore,2023-11-01,9.460660657866133e-5,9.693151760375628e-5,9.670511354979408e-5
SGP,Singapore,2023-12-01,8.33243790852626e-5,8.96716064847239e-5,9.450551649438031e-5
SGP,Singapore,2024-01-01,4.794346663937335e-5,5.3224368307221104e-5,5.801448545279579e-5
SGP,Singapore,2024-02-01,4.730445521064592e-5,4.683015642668864e-5,4.7285159538217054e-5
SGP,Singapore,2024-03-01,5.168261174494772e-5,4.821373994792942e-5,4.727821974427791e-5
SGP,Singapore,2024-04-01,9.446952541597e-5,8.522581095386328e-5,7.381004045733773e-5
SGP,Singapore,2024-05-01,9.927668888171623e-5,1.0049975496079049e-4,1.0011123396563099e-4
SGP,Singapore,2024-06-01,8.496039010672816e-5,8.822617436637523e-5,9.286579338797736e-5
SGP,Singapore,2024-07-01,6.545540007318208e-5,7.356216204345127e-5,8.033581836498634e-5
SGP,Singapore,2024-08-01,6.07394206984294e-5,5.9195787994349525e-5,5.5429638326805876e-5
SGP,Singapore,2024-09-01,6.744544782167783e-5,5.9844549536384454e-5,6.109172238238238e-5
SGP,Singapore,2024-10-01,8.413301819207807e-5,8.471761217752019e-5,7.771365511771946e-5
SGP,Singapore,2024-11-01,1.1233353724322108e-4,9.672902616526294e-5,9.210559086762982e-5
SGP,Singapore,2024-12-01,6.558923099629146e-5,8.296536968696839e-5,9.025637581614479e-5
SGP,Singapore,2025-01-01,4.61150409429254e-5,5.0971054231521384e-5,5.1508614427410665e-5
SGP,Singapore,2025-02-01,5.364387362146239e-5,5.45839053684484e-5,5.3806692322032297e-5
SGP,Singapore,2025-03-01,5.755590618928704e-5,5.0851397533433836e-5,5.2155584072246844e-5
SGP,Singapore,2025-04-01,9.575070047592532e-5,9.000204908560414e-5,7.985074619481234e-5
SGP,Singapore,2025-05-01,9.604943124368013e-5,9.489333012085837e-5,9.554197105488807e-5
SGP,Singapore,2025-06-01,8.728584079523505e-5,9.008645951905485e-5,9.115910110428187e-5
SGP,Singapore,2025-07-01,7.682197792622932e-5,8.257464852527417e-5,8.686694429035975e-5
SGP,Singapore,2025-08-01,8.357102347250054e-5,8.32832329966539e-5,7.945338239389189e-5
SGP,Singapore,2025-09-01,8.186774397689088e-5,7.789306317653908e-5,7.855205753144337e-5
SGP,Singapore,2025-10-01,8.96417145051464e-5,8.669373677290437e-5,8.513814884389925e-5
SGP,Singapore,2025-11-01,7.292383882312796e-5,7.254467410377344e-5,7.894747461761312e-5
SGP,Singapore,2025-12-01,7.50521106464495e-5,9.000475219817144e-5,9.263087636882236e-5
SGP,Singapore,2026-01-01,4.4177716636928e-5,4.713635092979231e-5,4.942012219414469e-5
SGP,Singapore,2026-02-01,6.357426670908217e-5,5.614284000439289e-5,5.321761730923501e-5
SGP,Singapore,2026-03-01,6.600543379923455e-5,6.776960404213404e-5,6.947032045985423e-5
SGP,Singapore,2026-04-01,1.1022469975381279e-4,9.512795793506104e-5,6.978090458359873e-5
